COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Geo,Latitude,Longitude,Latitude_Fixed,Longitude_Fixed,postcode
142009395,IVPER,PubDrink,PubDrink,C11,0,7/15/2014 14:30,Unarmed,No,No,Day,2014,7,Tuesday,Part Two,773577.9423,2929249.546,ASHMONT ST,,"42.2851903, -71.06609476",(42.2851903, -71.06609476),42.2851903,-71.06609476,2124
130815309,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,429,12/28/2013 17:25,Other,No,No,First,2013,12,Saturday,Part Two,767363.8569,2929228.267,LUCERNE ST,,"42.28521636, -71.08905956",(42.28521636, -71.08905956),42.28521636,-71.08905956,2124
,DISTRB,Disorderly Conduct,24xx,B3,432,6/20/2015 0:00,None,No,No,,2015,6,Saturday,Part Two,768824,2930000,JACOB ST,NULL,"42.2854184614216, -71.0836637728735",(42.2854184614216, -71.0836637728735),42.28541846,-71.08366377,2124
152038298,IVPER,DISORDERLY,24xx,C11,0,5/10/2015 17:54,Unarmed,No,No,First,2015,5,Sunday,Part Two,773904.7379,2929382.789,ASHMONT ST,,"42.28555136, -71.06488456",(42.28555136, -71.06488456),42.28555136,-71.06488456,2124
130051855,FIGHT ,DISORDERLY,24xx,C11,402,1/25/2013 17:15,Unarmed,No,No,First,2013,1,Friday,Part Two,774068.0525,2929460.152,DORCHESTER AV,ASHMONT ST,"42.28576136, -71.06427957",(42.28576136, -71.06427957),42.28576136,-71.06427957,2124
130528700,DISTRB,DISORDERLY,24xx,C11,393,8/21/2013 21:18,Unarmed,No,No,First,2013,8,Wednesday,Part Two,774068.0525,2929460.152,DORCHESTER AV,TALBOT AV,"42.28576136, -71.06427957",(42.28576136, -71.06427957),42.28576136,-71.06427957,2124
130122660,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,401,2/28/2013 18:06,Unarmed,No,No,First,2013,2,Thursday,Part Two,774068.0525,2929460.152,DORCHESTER AV,TALBOT AV,"42.28576136, -71.06427957",(42.28576136, -71.06427957),42.28576136,-71.06427957,2124
120784543,ARREST,DISORDERLY,24xx,B3,431,12/15/2012 4:04,Unarmed,No,No,Last,2012,12,Saturday,Part Two,767577.2433,2929588.253,WOODROW AV,,"42.28620136, -71.08826456",(42.28620136, -71.08826456),42.28620136,-71.08826456,2124
120559975,ARREST,DISORDERLY,24xx,B3,435,9/7/2012 14:46,Unarmed,No,No,Day,2012,9,Friday,Part Two,770433.7566,2929619.983,EDSON ST,,"42.2862501, -71.07770745",(42.2862501, -71.07770745),42.2862501,-71.07770745,2124
130683607,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,435,10/26/2013 20:05,Unarmed,No,No,First,2013,10,Saturday,Part Two,770433.7566,2929619.983,EDSON ST,,"42.2862501, -71.07770745",(42.2862501, -71.07770745),42.2862501,-71.07770745,2124
130517009,ARREST,DISORDERLY,24xx,B3,465,8/17/2013 1:30,Unarmed,No,No,Last,2013,8,Saturday,Part Two,766521.8038,2929615.983,HAVELOCK ST,,"42.28629136, -71.09216455",(42.28629136, -71.09216455),42.28629136,-71.09216455,2124
152038408,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,0,5/11/2015 2:09,Unarmed,No,No,Last,2015,5,Monday,Part Two,772199.9303,2929663.872,WASHINGTON ST,DUNBAR AV,"42.28634636, -71.07117956",(42.28634636, -71.07117956),42.28634636,-71.07117956,2124
130219552,DISTRB,DISORDERLY,24xx,B3,435,4/14/2013 1:33,Unarmed,No,No,Last,2013,4,Sunday,Part Two,772076.6677,2929692.406,DUNBAR AV,,"42.28642636, -71.07163456",(42.28642636, -71.07163456),42.28642636,-71.07163456,2124
,IVPER,Disorderly Conduct,24xx,B3,435,7/11/2015 0:00,None,No,No,,2015,7,Saturday,Part Two,772078,2930000,DUNBAR AVE,NULL,"42.2864391067939, -71.0716306416212",(42.2864391067939, -71.0716306416212),42.28643911,-71.07163064,2124
142020086,MVA,OPERATING UNDER INFLUENCE,21xx,B3,0,8/16/2014 21:26,Unarmed,No,No,First,2014,8,Saturday,Part Two,767879.8579,2929680.822,WOODROW AV,,"42.28645136, -71.08714456",(42.28645136, -71.08714456),42.28645136,-71.08714456,2124
142008666,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,0,7/13/2014 2:56,Unarmed,No,No,Last,2014,7,Sunday,Part Two,772193.6576,2929835.119,WASHINGTON ST,,"42.28681636, -71.07119956",(42.28681636, -71.07119956),42.28681636,-71.07119956,2124
142021514,IVPER,DISORDERLY,24xx,B3,0,8/21/2014 13:00,Other,No,No,Day,2014,8,Thursday,Part Two,766515.0283,2929830.797,WILCOCK ST,,"42.28688092, -71.09218579",(42.28688092, -71.09218579),42.28688092,-71.09218579,2124
,ARREST,Operating Under the Influence,21xx,B3,431,7/10/2015 0:00,None,No,No,,2015,7,Friday,Part Two,767770,2930000,IRMA ST,NULL,"42.2870216807866, -71.0875460850043",(42.2870216807866, -71.0875460850043),42.28702168,-71.08754609,2124
142001348,IVPREM,DISORDERLY,24xx,B3,0,6/21/2014 2:30,Other,No,No,Last,2014,6,Saturday,Part Two,771120.271,2929935.43,WENTWORTH ST,,"42.28710636, -71.07516456",(42.28710636, -71.07516456),42.28710636,-71.07516456,2124
120750609,TRPSCH,DISORDERLY,24xx,B3,435,11/30/2012 8:35,Unarmed,No,No,Day,2012,11,Friday,Part Two,770799.5613,2929948.413,PEACEVALE RD,,"42.28714636, -71.07634955",(42.28714636, -71.07634955),42.28714636,-71.07634955,2124
142054605,IVPER,DISORDERLY,24xx,B3,0,12/4/2014 13:00,Unarmed,No,No,Day,2014,12,Thursday,Part Two,770799.5613,2929948.413,PEACEVALE RD,,"42.28714636, -71.07634955",(42.28714636, -71.07634955),42.28714636,-71.07634955,2124
142015387,ARREST,DISORDERLY,24xx,B3,0,8/1/2014 0:30,Unarmed,No,No,Last,2014,8,Friday,Part Two,767003.205,2929949.912,BLUE HILL AV,BALSAM ST,"42.28720136, -71.09037956",(42.28720136, -71.09037956),42.28720136,-71.09037956,2124
130516794,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,437,8/16/2013 23:57,Unarmed,No,No,Last,2013,8,Friday,Part Two,770134.8989,2930296.789,WOODROW AV,MILTON AV,"42.28811136, -71.07879956",(42.28811136, -71.07879956),42.28811136,-71.07879956,2124
120801627,SHOTS ,DISORDERLY,24xx,B3,439,12/23/2012 0:48,Firearm,No,No,Last,2012,12,Sunday,Part Two,768681.8887,2930291.482,CALLENDER ST,,"42.28811636, -71.08416956",(42.28811636, -71.08416956),42.28811636,-71.08416956,2124
130531320,MVA   ,OPERATING UNDER INFLUENCE,21xx,B3,435,8/22/2013 22:46,Unarmed,No,No,First,2013,8,Thursday,Part Two,770673.1852,2930332.251,PEACEVALE RD,NORFOLK ST,"42.28820136, -71.07680956",(42.28820136, -71.07680956),42.28820136,-71.07680956,2124
,ARREST,Operating Under the Influence,21xx,B3,464,7/2/2015 0:00,None,No,No,,2015,7,Thursday,Part Two,767030,2930000,BLUE HILL AVE,NULL,"42.2882228991548, -71.090272274355",(42.2882228991548, -71.090272274355),42.2882229,-71.09027227,2124
130338437,ARREST,PubDrink,PubDrink,B3,436,6/4/2013 19:29,Unarmed,No,No,First,2013,6,Tuesday,Part Two,771035.7121,2930343.163,WENTWORTH ST,,"42.28822636, -71.07546956",(42.28822636, -71.07546956),42.28822636,-71.07546956,2124
152042214,TS,OPERATING UNDER INFLUENCE,21xx,C11,0,5/23/2015 1:20,Unarmed,No,No,Last,2015,5,Saturday,Part Two,775395.2132,2930395.613,WRENTHAM ST,FLORIDA ST,"42.28830961, -71.05935709",(42.28830961, -71.05935709),42.28830961,-71.05935709,2124
120797347,IVPER ,DISORDERLY,24xx,C11,398,12/21/2012 2:15,Unarmed,No,No,Last,2012,12,Friday,Part Two,772802.0436,2930457.706,WELLES AV,,"42.28851636, -71.06893956",(42.28851636, -71.06893956),42.28851636,-71.06893956,2124
120431495,IVPER ,DISORDERLY,24xx,B3,437,7/13/2012 14:41,Knife,No,No,Day,2012,7,Friday,Part Two,771005.2327,2930486.96,DARLINGTON ST,NORFOLK ST,"42.28862136, -71.07557956",(42.28862136, -71.07557956),42.28862136,-71.07557956,2124
,IVPER,Disorderly Conduct,24xx,C11,393,8/3/2015 0:00,None,No,No,,2015,8,Monday,Part Two,774867,2930000,MONSIGNOR PATRICK J. LYDON WAY,NULL,"42.2886619817559, -71.0613052489733",(42.2886619817559, -71.0613052489733),42.28866198,-71.06130525,2124
140352611,MVAINJ,OPERATING UNDER INFLUENCE,21xx,C11,366,6/5/2014 2:50,Other,No,No,Last,2014,6,Thursday,Part Two,774499.2492,2930593.894,EDWIN ST,,"42.28886636, -71.06266457",(42.28886636, -71.06266457),42.28886636,-71.06266457,2124
152041735,ARREST,DISORDERLY,24xx,C11,0,5/21/2015 14:48,Unarmed,No,No,Day,2015,5,Thursday,Part Two,772181.5435,2930649.888,WASHINGTON ST,,"42.2890523, -71.07122919",(42.2890523, -71.07122919),42.2890523,-71.07122919,2124
,IVPER,Disorderly Conduct,24xx,B3,437,7/27/2015 0:00,None,No,No,,2015,7,Monday,Part Two,770940,2930000,DARLINGTON ST,NULL,"42.2892782585922, -71.0758149320426",(42.2892782585922, -71.0758149320426),42.28927826,-71.07581493,2124
130647514,ARREST,DISORDERLY,24xx,B3,437,10/10/2013 16:42,Unarmed,No,No,First,2013,10,Thursday,Part Two,770935.0404,2930727.129,DARLINGTON ST,,"42.28928136, -71.07583456",(42.28928136, -71.07583456),42.28928136,-71.07583456,2124
120512801,ARREST,DISORDERLY,24xx,C11,366,8/17/2012 18:16,Other,No,No,First,2012,8,Friday,Part Two,775079.9488,2930797.313,EDWIN ST,,"42.28941636, -71.06051457",(42.28941636, -71.06051457),42.28941636,-71.06051457,2124
152020984,DVIP,DISORDERLY,24xx,C11,0,3/15/2015 19:24,Unarmed,No,No,First,2015,3,Sunday,Part Two,773705.4292,2930793.913,WELLES AV,,"42.28942635, -71.06559456",(42.28942635, -71.06559456),42.28942635,-71.06559456,2124
140223422,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,397,4/13/2014 4:29,Unarmed,No,No,Last,2014,4,Sunday,Part Two,773785.0898,2930825.296,WELLES AV,MELBOURNE ST,"42.28951136, -71.06529957",(42.28951136, -71.06529957),42.28951136,-71.06529957,2124
,IVPER,Disorderly Conduct,24xx,B3,439,7/14/2015 0:00,None,No,No,,2015,7,Tuesday,Part Two,767504,2930000,FLOYD ST,NULL,"42.2895285234517, -71.0885142230738",(42.2895285234517, -71.0885142230738),42.28952852,-71.08851422,2124
142040779,DISTRB,OPERATING UNDER INFLUENCE,21xx,C11,0,10/20/2014 2:20,Unarmed,No,No,Last,2014,10,Monday,Part Two,775852.1484,2930855.966,MONSIGNOR PATRICK J LYDON WAY,,"42.28956636, -71.05765957",(42.28956636, -71.05765957),42.28956636,-71.05765957,2124
140360265,ARREST,DISORDERLY,24xx,C11,366,6/8/2014 1:02,Unarmed,No,No,Last,2014,6,Sunday,Part Two,775648.7209,2930951.484,DAWSON ST,,"42.28983135, -71.05840956",(42.28983135, -71.05840956),42.28983135,-71.05840956,2124
120684886,FIRWKS,DISORDERLY,24xx,B3,944,10/30/2012 18:56,Unarmed,No,No,First,2012,10,Tuesday,Part Two,768349.27,2930926.431,AMES ST,,"42.28986314, -71.08538741",(42.28986314, -71.08538741),42.28986314,-71.08538741,2124
130253446,UNK   ,OPERATING UNDER INFLUENCE,21xx,C11,398,4/30/2013 0:33,Unarmed,No,No,Last,2013,4,Tuesday,Part Two,772090.3632,2931006.221,WASHINGTON ST,TALBOT AV,"42.29003136, -71.07155956",(42.29003136, -71.07155956),42.29003136,-71.07155956,2124
140157922,MVAINJ,OPERATING UNDER INFLUENCE,21xx,C11,399,3/15/2014 1:44,Unarmed,No,No,Last,2014,3,Saturday,Part Two,772090.3632,2931006.221,WASHINGTON ST,EPPING ST,"42.29003136, -71.07155956",(42.29003136, -71.07155956),42.29003136,-71.07155956,2124
152043953,IVPER,DISORDERLY,24xx,B3,0,5/28/2015 13:27,Unarmed,No,No,Day,2015,5,Thursday,Part Two,767634.6963,2931044.489,STRATTON ST,WESTVIEW ST,"42.2901966, -71.08802624",(42.2901966, -71.08802624),42.2901966,-71.08802624,2124
130654966,MVA   ,OPERATING UNDER INFLUENCE,21xx,B3,439,10/14/2013 0:43,Other,No,No,Last,2013,10,Monday,Part Two,767634.6963,2931044.489,STRATTON ST,,"42.2901966, -71.08802624",(42.2901966, -71.08802624),42.2901966,-71.08802624,2124
130624231,FIGHT ,DISORDERLY,24xx,C11,398,9/30/2013 17:25,Unarmed,No,No,First,2013,9,Monday,Part Two,772076.5056,2931071.748,WASHINGTON ST,TALBOT AV,"42.29021136, -71.07160956",(42.29021136, -71.07160956),42.29021136,-71.07160956,2124
130624034,ARREST,DISORDERLY,24xx,C11,398,9/30/2013 17:25,Unarmed,No,No,First,2013,9,Monday,Part Two,772076.5056,2931071.748,WASHINGTON ST,TALBOT AV,"42.29021136, -71.07160956",(42.29021136, -71.07160956),42.29021136,-71.07160956,2124
120496055,ARREST,PubDrink,PubDrink,C11,397,8/10/2012 11:55,Unarmed,No,No,Day,2012,8,Friday,Part Two,772076.5056,2931071.748,CENTRE ST,TALBOT AV,"42.29021136, -71.07160956",(42.29021136, -71.07160956),42.29021136,-71.07160956,2124
130271432,SSTOP ,PubDrink,PubDrink,C11,0,5/7/2013 17:10,Unarmed,No,No,First,2013,5,Tuesday,Part Two,772076.5056,2931071.748,WASHINGTON ST,TALBOT AV,"42.29021136, -71.07160956",(42.29021136, -71.07160956),42.29021136,-71.07160956,2124
130460955,SSTOP ,PubDrink,PubDrink,C11,398,7/24/2013 21:15,Unarmed,No,No,First,2013,7,Wednesday,Part Two,772076.5056,2931071.748,WASHINGTON ST,TALBOT AV,"42.29021136, -71.07160956",(42.29021136, -71.07160956),42.29021136,-71.07160956,2124
130580686,TRANSP,PubDrink,PubDrink,C11,397,9/12/2013 13:50,Unarmed,No,No,Day,2013,9,Thursday,Part Two,772076.5056,2931071.748,TALBOT AV,CENTRE ST,"42.29021136, -71.07160956",(42.29021136, -71.07160956),42.29021136,-71.07160956,2124
130619626,SSTOP ,PubDrink,PubDrink,C11,398,9/28/2013 17:35,Unarmed,No,No,First,2013,9,Saturday,Part Two,772076.5056,2931071.748,WASHINGTON ST,TALBOT AV,"42.29021136, -71.07160956",(42.29021136, -71.07160956),42.29021136,-71.07160956,2124
130252881,TRANSP,PubDrink,PubDrink,B3,438,4/29/2013 18:50,Unarmed,No,No,First,2013,4,Monday,Part Two,771228.1822,2931085.725,SOUTHERN AV,,"42.29026136, -71.07474456",(42.29026136, -71.07474456),42.29026136,-71.07474456,2124
130277081,DISTRB,DISORDERLY,24xx,C11,366,5/10/2013 3:39,Other,No,No,Last,2013,5,Friday,Part Two,774840.0835,2931138.639,LONSDALE ST,,"42.29035637, -71.06139457",(42.29035637, -71.06139457),42.29035637,-71.06139457,2124
142019822,DISTRB,DISORDERLY,24xx,C11,0,8/16/2014 1:30,Unarmed,No,No,Last,2014,8,Saturday,Part Two,774840.0835,2931138.639,LONSDALE ST,,"42.29035637, -71.06139457",(42.29035637, -71.06139457),42.29035637,-71.06139457,2124
142038018,MVA,OPERATING UNDER INFLUENCE,21xx,C11,0,10/11/2014 2:35,Unarmed,No,No,Last,2014,10,Saturday,Part Two,773308.638,2931138.099,WAINWRIGHT ST,,"42.29037636, -71.06705456",(42.29037636, -71.06705456),42.29037636,-71.06705456,2124
130149970,ARREST,DISORDERLY,24xx,C11,450,3/13/2013 19:20,Other,No,No,First,2013,3,Wednesday,Part Two,772066.839,2931197.369,WASHINGTON ST,,"42.2905562, -71.07164295",(42.2905562, -71.07164295),42.2905562,-71.07164295,2124
130642850,FIGHT ,DISORDERLY,24xx,C11,399,10/8/2013 17:06,Unarmed,No,No,First,2013,10,Tuesday,Part Two,772066.839,2931197.369,WASHINGTON ST,,"42.2905562, -71.07164295",(42.2905562, -71.07164295),42.2905562,-71.07164295,2124
152044034,IVPER,DISORDERLY,24xx,C11,0,5/28/2015 17:27,Other,No,No,First,2015,5,Thursday,Part Two,772066.839,2931197.369,WASHINGTON ST,,"42.2905562, -71.07164295",(42.2905562, -71.07164295),42.2905562,-71.07164295,2124
142001675,MVA,OPERATING UNDER INFLUENCE,21xx,B3,0,6/22/2014 3:15,Other,No,No,Last,2014,6,Sunday,Part Two,770944.7147,2931230.081,MILLET ST,COLONIAL AV,"42.29066136, -71.07578956",(42.29066136, -71.07578956),42.29066136,-71.07578956,2124
120562433,DK    ,PubDrink,PubDrink,B3,0,9/8/2012 14:45,Unarmed,No,No,Day,2012,9,Saturday,Part Two,768046.878,2931230.428,WESTVIEW ST,AMES ST,"42.29070136, -71.08649956",(42.29070136, -71.08649956),42.29070136,-71.08649956,2124
130732692,MVADD ,OPERATING UNDER INFLUENCE,21xx,C11,397,11/18/2013 17:39,Other,No,No,First,2013,11,Monday,Part Two,773263.3193,2931270.883,WAINWRIGHT ST,LITHGOW ST,"42.29074136, -71.06721957",(42.29074136, -71.06721957),42.29074136,-71.06721957,2124
130177643,ARREST,DISORDERLY,24xx,C11,0,3/26/2013 16:41,Unarmed,No,No,First,2013,3,Tuesday,Part Two,772598.8888,2931278.689,CENTRE ST,,"42.290772, -71.06967506",(42.290772, -71.06967506),42.290772,-71.06967506,2124
140022602,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,438,1/12/2014 2:40,Unarmed,No,No,Last,2014,1,Sunday,Part Two,772057.5913,2931335.86,WASHINGTON ST,SOUTHERN AV,"42.29093636, -71.07167456",(42.29093636, -71.07167456),42.29093636,-71.07167456,2124
130475455,PARTY ,DISORDERLY,24xx,C11,0,7/30/2013 22:42,Unarmed,No,No,First,2013,7,Tuesday,Part Two,773604.8812,2931396.827,MELBOURNE ST,,"42.29108219, -71.06595483",(42.29108219, -71.06595483),42.29108219,-71.06595483,2124
152038119,DISTRB,DISORDERLY,24xx,C11,0,5/9/2015 23:00,Other,No,No,First,2015,5,Saturday,Part Two,773604.8812,2931396.827,MELBOURNE ST,,"42.29108219, -71.06595483",(42.29108219, -71.06595483),42.29108219,-71.06595483,2124
152004406,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,0,1/17/2015 2:31,Unarmed,No,No,Last,2015,1,Saturday,Part Two,771122.4534,2931398.601,SPENCER ST,TALBOT AV,"42.29112136, -71.07512956",(42.29112136, -71.07512956),42.29112136,-71.07512956,2124
142008866,MVA,OPERATING UNDER INFLUENCE,21xx,B3,0,7/13/2014 21:15,Other,No,No,First,2014,7,Sunday,Part Two,771714.8981,2931419.781,HOPESTILL ST,,"42.29117136, -71.07293956",(42.29117136, -71.07293956),42.29117136,-71.07293956,2124
140044568,LMUSIC,DISORDERLY,24xx,B3,438,1/21/2014 23:30,Unarmed,No,No,First,2014,1,Tuesday,Part Two,770993.6902,2931447.157,TALBOT AV,MALLARD AV,"42.29125636, -71.07560456",(42.29125636, -71.07560456),42.29125636,-71.07560456,2124
142001650,DISTRB,DISORDERLY,24xx,B3,0,6/22/2014 1:00,Unarmed,No,No,Last,2014,6,Sunday,Part Two,770993.6902,2931447.157,TALBOT AV,NEW ENGLAND AV,"42.29125636, -71.07560456",(42.29125636, -71.07560456),42.29125636,-71.07560456,2124
120452844,INVEST,DISORDERLY,24xx,C11,450,7/22/2012 20:58,Unarmed,No,No,First,2012,7,Sunday,Part Two,772050.1409,2931472.481,WASHINGTON ST,,"42.29131136, -71.07169956",(42.29131136, -71.07169956),42.29131136,-71.07169956,2124
130489323,IVPER ,PubDrink,PubDrink,C11,0,8/5/2013 16:40,Unarmed,No,No,First,2013,8,Monday,Part Two,772050.1409,2931472.481,WASHINGTON ST,,"42.29131136, -71.07169956",(42.29131136, -71.07169956),42.29131136,-71.07169956,2124
142020329,ARREST,PubDrink,PubDrink,C11,0,8/17/2014 19:30,Unarmed,No,No,First,2014,8,Sunday,Part Two,772050.1409,2931472.481,WASHINGTON ST,,"42.29131136, -71.07169956",(42.29131136, -71.07169956),42.29131136,-71.07169956,2124
142026028,ARREST,PubDrink,PubDrink,C11,0,9/4/2014 9:14,Unarmed,No,No,Day,2014,9,Thursday,Part Two,772044.1077,2931596.355,WASHINGTON ST,KENWOOD ST,"42.29165136, -71.07171956",(42.29165136, -71.07171956),42.29165136,-71.07171956,2124
130186904,MVAINJ,OPERATING UNDER INFLUENCE,21xx,B3,438,3/30/2013 15:07,Unarmed,No,No,Day,2013,3,Saturday,Part Two,770563.9706,2931621.769,NEW ENGLAND AV,TALBOT AV,"42.29174136, -71.07718956",(42.29174136, -71.07718956),42.29174136,-71.07718956,2124
140194242,DISTRB,DISORDERLY,24xx,C11,362,3/31/2014 17:44,Unarmed,No,No,First,2014,3,Monday,Part Two,772373.2925,2931692.459,KENWOOD ST,,"42.29191053, -71.07050113",(42.29191053, -71.07050113),42.29191053,-71.07050113,2124
130116208,ARREST,PubDrink,PubDrink,C11,362,2/25/2013 17:55,Unarmed,No,No,First,2013,2,Monday,Part Two,772373.2925,2931692.459,KENWOOD ST,,"42.29191053, -71.07050113",(42.29191053, -71.07050113),42.29191053,-71.07050113,2124
142010438,PERGUN,DISORDERLY,24xx,C11,0,7/18/2014 16:32,Unarmed,No,No,First,2014,7,Friday,Part Two,774354.0716,2931731.974,CHEVERUS RD,,"42.29199136, -71.06317957",(42.29199136, -71.06317957),42.29199136,-71.06317957,2124
142001177,MISC,DISORDERLY,24xx,B3,0,6/20/2014 17:20,Other,No,No,First,2014,6,Friday,Part Two,771034.6931,2931724.8,SPENCER ST,,"42.29201766, -71.07544791",(42.29201766, -71.07544791),42.29201766,-71.07544791,2124
130149674,ARREST,DISORDERLY,24xx,C11,362,3/13/2013 17:02,Unarmed,No,No,First,2013,3,Wednesday,Part Two,772033.8053,2931762.116,WASHINGTON ST,,"42.29210636, -71.07175456",(42.29210636, -71.07175456),42.29210636,-71.07175456,2124
120690566,ARREST,DISORDERLY,24xx,B3,450,11/2/2012 2:27,Unarmed,No,No,Last,2012,11,Friday,Part Two,771639.5912,2931869.47,ROSEDALE ST,,"42.29240636, -71.07320957",(42.29240636, -71.07320957),42.29240636,-71.07320957,2124
142000924,MVA,OPERATING UNDER INFLUENCE,21xx,C11,0,6/19/2014 11:30,Unarmed,No,No,Day,2014,6,Thursday,Part Two,772023.5582,2931916.944,WASHINGTON ST,,"42.29253135, -71.07178956",(42.29253135, -71.07178956),42.29253135,-71.07178956,2124
142011810,IVPER,DISORDERLY,24xx,B3,0,7/22/2014 17:44,Unarmed,No,No,First,2014,7,Tuesday,Part Two,769720.596,2931950.291,TALBOT AV,,"42.29265427, -71.08030063",(42.29265427, -71.08030063),42.29265427,-71.08030063,2124
142016503,ARREST,DISORDERLY,24xx,B3,0,8/5/2014 18:00,Unarmed,No,No,First,2014,8,Tuesday,Part Two,769720.596,2931950.291,TALBOT AV,,"42.29265427, -71.08030063",(42.29265427, -71.08030063),42.29265427,-71.08030063,2124
130466196,LMUSIC,DISORDERLY,24xx,B3,450,7/27/2013 1:54,Unarmed,No,No,Last,2013,7,Saturday,Part Two,771188.5048,2931989.296,WHITFIELD ST,,"42.29274136, -71.07487456",(42.29274136, -71.07487456),42.29274136,-71.07487456,2124
130524362,CD11  ,DISORDERLY,24xx,B3,450,8/20/2013 7:08,Unarmed,No,No,Last,2013,8,Tuesday,Part Two,771188.5048,2931989.296,WHITFIELD ST,,"42.29274136, -71.07487456",(42.29274136, -71.07487456),42.29274136,-71.07487456,2124
130653058,PARTY ,DISORDERLY,24xx,B3,449,10/13/2013 1:30,Unarmed,No,No,Last,2013,10,Sunday,Part Two,771569.3712,2932260.569,WHEATLAND AV,,"42.29348053, -71.07346187",(42.29348053, -71.07346187),42.29348053,-71.07346187,2124
140000848,MVA   ,OPERATING UNDER INFLUENCE,21xx,B3,448,1/1/2014 6:43,Unarmed,No,No,Last,2014,1,Wednesday,Part Two,770402.5362,2932258.71,NORWELL ST,,"42.29349136, -71.07777455",(42.29349136, -71.07777455),42.29349136,-71.07777455,2124
130543962,ARREST,DISORDERLY,24xx,C11,359,8/28/2013 13:15,Unarmed,No,No,Day,2013,8,Wednesday,Part Two,771991.9497,2932284.853,WASHINGTON ST,,"42.29354135, -71.07189956",(42.29354135, -71.07189956),42.29354135,-71.07189956,2124
142025729,ARREST,DISORDERLY,24xx,C11,0,9/3/2014 10:55,Unarmed,No,No,Day,2014,9,Wednesday,Part Two,771991.9497,2932284.853,WASHINGTON ST,,"42.29354135, -71.07189956",(42.29354135, -71.07189956),42.29354135,-71.07189956,2124
142036803,ARREST,DISORDERLY,24xx,C11,0,10/7/2014 12:58,Unarmed,No,No,Day,2014,10,Tuesday,Part Two,771991.9497,2932284.853,WASHINGTON ST,,"42.29354135, -71.07189956",(42.29354135, -71.07189956),42.29354135,-71.07189956,2124
140326639,MVA   ,OPERATING UNDER INFLUENCE,21xx,C11,359,5/25/2014 17:34,Other,No,No,First,2014,5,Sunday,Part Two,772498.7866,2932376.689,MELVILLE AV,,"42.29378636, -71.07002457",(42.29378636, -71.07002457),42.29378636,-71.07002457,2124
120513563,ARREST,DISORDERLY,24xx,B3,441,8/18/2012 1:09,Unarmed,No,No,Last,2012,8,Saturday,Part Two,768579.1911,2932394.139,TALBOT AV,,"42.29388755, -71.08451125",(42.29388755, -71.08451125),42.29388755,-71.08451125,2124
130288274,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,441,5/14/2013 20:13,Other,No,No,First,2013,5,Tuesday,Part Two,768579.1911,2932394.139,TALBOT AV,,"42.29388755, -71.08451125",(42.29388755, -71.08451125),42.29388755,-71.08451125,2124
